,Tweet,Subjectivity,Polarity,Sentiment
374,"RT @CP24: UPDATE: The city says it has set a new North American single-day vaccination record after administering more than 17,004 doses at…",0.3181818181818182,0.21212121212121213,Positive
375,RT @guardianworld: UK military chiefs self-isolate after head of army catches Covid https://t.co/XMgqLb8tyF,0.1,-0.1,Negative
376,RT @CiceroConsulta1: Australia is in lockdown with enforced mask policy because there is 1 person in ICU. Tell me why you would ever vote f…,0.0,0.0,Neutral
377,RT @pdubdev: Florida is indelible proof that all Covid restrictions were utterly useless,0.2,-0.5,Negative
378,U.S. senator wants Canada on religious freedom watch list over COVID-19 arrests of Alberta pastors https://t.co/Q0YpCVN2n7,0.175,0.1,Positive
379,Inside source telling me NSW will have COVID numbers today. More details at 11,0.5,0.5,Positive
380,RT @TheRightMelissa: President Donald J Trump: “They used Covid as an excuse to rig the election. It’s as simple as that”  #Facts #TrumpRal…,0.20357142857142857,-0.025,Negative
381,COVID IS OVER AND CHURCH-DANCING IS BACK AWOUUU (wolf howl) https://t.co/2UtcYlI01d,0.0,0.0,Neutral
382,"So we can put her views in context, perhaps @IvoryHecker can reveal if she supports the mass covid vaccination effo… https://t.co/8wrdhufgw3",0.0,0.0,Neutral
383,"RT @whosudan: WHO in partnership with @EU_SUDAN continues to support the @FMOH_SUDAN in its response to COVID-19 in Sudan. On June 17th, WH…",0.0,0.0,Neutral
384,"Singapore has stated Covid-19 will be treated like “the flu”. 
There will be no goals of zero transmission. Quarant… https://t.co/LtKf6sjjzu",0.0,0.0,Neutral
385,"RT @JasonMillerinDC: He’s not wrong. 

“Trump says opponents 'used COVID to steal the election,' applauds election investigations in Pennsy…",0.9,0.25,Positive
386,"RT @IndependentSage: ""Do you think that herd immunity by infection is the government's intent for our children, including condemning some t…",0.0,0.0,Neutral
387,RT @SizweMpofuWalsh: Can the President name any senior officials who have resigned or been fired for Covid-related corruption? Not just SIU…,0.0,0.0,Neutral
388,@AdamParkhomenko I hope no one dies from Covid as a result of that rally.,0.0,0.0,Neutral
389,RT @SBSNews: Josh Frydenberg took the opportunity to come out swinging against Daniel Andrews' six-month-long lockdown when Question Time o…,0.0,0.0,Neutral
390,@WajahatAli Where do I begin? Masks are all for show (follow the science…or common sense). Covid is little/no threa… https://t.co/SHEzvoMepN,0.5,-0.3,Negative
391,"Live: 38% dip in weekly deaths; Covid toll at 81-day low
 https://t.co/uphH3xg2oR",0.4,0.06818181818181818,Positive
392,We get it Covid. Enough already 💔💔💔💔,0.5,0.0,Neutral
393,Heal the World | Collaboration | Jonah Manzano | COVID-19 | POP Music https://t.co/8qRY6dsSmX via @YouTube,0.0,0.0,Neutral
394,"RT @JohnsHopkinsSPH: Federal researchers found that, across all age groups, people living in counties with higher percentages of poverty, u…",0.5,0.25,Positive
395,"Using the phonetic alphabet for COVID variants, they likely selected Delta (D) to represent Delhi.

They wanted to… https://t.co/8WD5r8PQZn",1.0,0.0,Neutral
396,RT @Femi_Sorry: Our government will be investigating who was responsible for releasing the video of its Health Secretary breaking Covid rul…,0.55,0.2,Positive
397,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
398,"RT @DougCameron51: Infuriating listening to @JoshFrydenberg with @SabraLane this morning.
Clueless on handling Covid.
Ignores govt corrupti…",0.8,-0.6,Negative
399,Fighting Covid day and night. https://t.co/JI3WL5lbgZ,0.0,0.0,Neutral
400,RT @aubrey_huff: So let me get this strait. The 4 players on @NCStateBaseball team that tested positive for covid were vaccinated. And not…,0.5454545454545454,0.22727272727272727,Positive
401,"RT @GovCanHealth: Going out? Consider your #COVID19 risk level.

Risk is lower when you use multiple personal preventive practices, such as…",0.26666666666666666,0.0,Neutral
402,RT @clayforsberg: I would say 50% of the people I talked to who have not been vaccinated say they don't need to because they already had CO…,0.0,0.0,Neutral
403,"RT @sukaryango: Meera Satpathy, Founder of Sukarya NGO in conversation with Kiran Mishra of @AkashvaniAIR in a 9-minute interview shares th…",0.0,0.0,Neutral
404,RT @SexCounseling: Do you think that COVID was part of an elaborate plan for the Democrats to steal the 2020 elections?,1.0,0.5,Positive
405,"RT @ashtonpittman: On 9/2/20, Brent wrote, ""I've never taken a flu shot and I'll never take a COVID shot.""

On 5/3/21: ""Zinc &amp; vitamin D re…",0.0,0.0,Neutral
406,"RT @donwinslow: A third of COVID survivors suffer neurological or mental disorders.

I would wear the fucking mask.",0.3333333333333333,-0.2333333333333333,Negative
407,"RT @bubblytest: @abcnews @JoshFrydenberg  had failed as Treasurer well before covid 
#auspol https://t.co/vSXfqB06LH",0.3,-0.5,Negative
408,"RT @JoshButler: Wow - with zero COVID cases, the ACT is now making face masks compulsory inside - shops, hospitality venues, hairdressers a…",1.0,0.1,Positive
409,RT @Demo2020cracy: British number one Johanna Konta has been ruled out of Wimbledon on the eve of the tournament because one of her team ha…,0.0,0.0,Neutral
410,RT @hiltzikm: Those whove bought into the lab-leak theory on zero evidence now have testimony—against it. https://t.co/fLeMRPGt5C,0.0,0.0,Neutral
411,RT @StateDept: The United States partnered with COVAX to ensure that 1.5 million doses of the Moderna COVID-19 vaccine arrived in Honduras…,0.0,0.0,Neutral
412,RT @BigSeanQ_: YOU’RE FUCKING JOKING. THEY ARE BRAGGING ABOUT THE ATTENDANCE  AFTER SENDING NC STATE HOME FOR ‘COVID PROTOCOL,0.8,-0.6,Negative
413,RT @aubrey_huff: So let me get this strait. The 4 players on @NCStateBaseball team that tested positive for covid were vaccinated. And not…,0.5454545454545454,0.22727272727272727,Positive
414,The answer to fixing Australia’s COVID-19 problem is by letting international students in,0.0,0.0,Neutral
415,"RT @RealMattCouch: Almost 50% of Adults Infected in Latest COVID-19 OutBreak Were Fully Vaccinated, Israeli Official Says https://t.co/EEbH…",0.9,0.5,Positive
416,"Citing COVID, NCAA Hands College World Series Win to Vanderbilt, Where Fauci Just Gave Commencement Speech via… https://t.co/io7MjNs0KV",0.4,0.8,Positive
417,"@ColbyNotLopez_ after someone lied about covid at my job, yea",0.0,0.0,Neutral
418,"RT @CREWcrew: The Trump family’s legacy with the Secret Service:
-Taking more trips that required Secret Service protection in one year tha…",0.6333333333333333,-0.10000000000000002,Negative
419,@mcuban @RWMaloneMD This can be said about all “covid” deaths.,0.0,0.0,Neutral
420,"The contact to shaohlin in effort to #convict @lebronjames for combat status should be looked up on, as I advised… https://t.co/prsieivB4B",0.0,0.0,Neutral
421,RT @DrCraigEmerson: Eighteen months into the Covid-19 pandemic and someone in the Federal Government has hit on the idea of making vaccinat…,0.0,0.0,Neutral
422,"RT @isaacjroberts: Got a covid test this morning and said to the nurse ""sorry I'm deaf I can't hear you"" and she went ""no you're not"" so gu…",1.0,-0.5,Negative
423,"RT @FrankfurtZack: ""Singapore: Covid will be treated like other endemic diseases as flu. There will be no goals of zero transmission. Quara…",0.375,-0.125,Negative
424,RT @lynlinking: “Lunatic” former ABC broadcaster sparks outrage with opinion piece in The Age:  Faine said the press were “weaponised by th…,0.0,0.0,Neutral
425,"RT @PMPmagToday: As #AndrewMarr reveals he caught a ""very nasty"" #covid at Cornwall's #G7 (despite double-#vaccinated), here are cases by v…",1.0,-1.0,Negative
426,@BlockchainInfi2 @shuttle_one The COVID-19 pandemic has unleashed tremendous chaos in finances and today there are… https://t.co/V2BgVkr1qu,1.0,0.3333333333333333,Positive
427,"RT @AimanIAbdullah: Medical experts in KL today were asked if it is time to ease the COVID lockdowns.

Allergists were in favour of scratch…",0.0,0.0,Neutral
428,"RT @Nanmajchild: @GregAbbott_TX How many Texans in Covid wards did YOU visit?

How many funerals for the 700+ winter storm deaths you were…",0.5,0.5,Positive
429,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
430,Tulare Co. confirms its first case of COVID-19 Delta variant https://t.co/k9Dcc27KKD via @Yahoo,0.3333333333333333,0.25,Positive
431,"@crumbbutler These people are gonna be tweeting about the new deadly Zeta variant in 2027, and how disappointed the… https://t.co/WxM1uVtvv6",0.5348484848484848,-0.27121212121212124,Negative
432,"RT @NaturePortfolio: Scientists are beginning to understand the effects of COVID-19 vaccines on breast milk, and their preliminary results…",0.0,0.0,Neutral
433,RT @Vic_Rollison: @drlizzieskinner Yes - you’re right - it continues. I also think it’s important to note that this bias exists in the repo…,0.7678571428571428,0.34285714285714286,Positive
434,The Marie Connan (4-1) v Joana Suarez (5-1-1) European title fight scheduled on Boxrec for Saturday has been postpo… https://t.co/XjpWgxWMx5,0.0,0.0,Neutral
435,Contact centers are more important than ever especially since the start of the COVID-19 pandemic. Businesses must a… https://t.co/o0CjcnGti5,0.8333333333333334,0.3,Positive
436,"RT @CraigKellyMP: With the new VAERS data on Myocarditis rates in young men &amp; boys, it would be criminally reckless to ignore these doctors…",0.4681818181818182,-0.05454545454545456,Negative
437,"RT @SecBlinken: We are glad to announce that, through COVAX, the U.S. is providing 1.5 million doses of the Moderna vaccine to Honduras. We…",1.0,0.5,Positive
438,The word crisis comes from the Greek word meaning ‘decisive point in the progress of a disease’. It also means ‘vit… https://t.co/IghNXzt7As,0.0,0.0,Neutral
439,"RT @ArisKatzourakis: Children over 12 must be vaccinated ‘as soon as possible’ to combat rising Delta variant, experts say, by @samueljlove…",1.0,0.0,Neutral
440,"@sammy_leblanc @bigdonkey47 It absolutely does help you.

The flu vaccine doesn't completely protect you from getti… https://t.co/ucEZWOKgp2",0.65,0.15000000000000002,Positive
441,"@Annakhait Not really oops. 
""Heart Condition Due To Covid-19 Infection Much Riskier Than Heart Condition After Vac… https://t.co/8ewyUHMk2O",0.2583333333333333,-0.008333333333333331,Negative
442,"Three months !!!

#Days #Covid #ToryBritain #Monday #MondayMorning https://t.co/RNIV8YVUID",0.0,0.0,Neutral
443,"Meanwhile, tens of thousands celebrated at Israel’s Pride March on 6/25; the country’s largest public gathering sin… https://t.co/E1QGC4MsZp",0.4083333333333333,0.175,Positive
444,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",0.14285714285714285,0.0,Neutral
445,"RT @TsoNatalie: A second Taiwanese company, UBI, is applying for Emergency Use Authorization (EUA) of its COVID-19 vaccine after finishing…",0.0,0.0,Neutral
446,RT @COFightsBack: @laurenboebert CDPHE: 90% of hospitalizations in early June with confirmed cases of COVID-19 had not yet been vaccinated.…,0.65,0.25,Positive
447,"had to take roomie to the hospital today (just a broken bone, not covid) for xrays and while she was in there had t… https://t.co/3xIkz7LGsQ",0.4,-0.4,Negative
448,RT @CraigKellyMP: Emeritus Professor Robert Clancy calls for 🍀Ivermectin &amp; HCQ  to be ‘’immediately established’’ as a ‘’safe &amp; effective e…,0.65,0.55,Positive
449,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
450,"Distorted, Bizarre Food Smells Haunt Covid Survivors https://t.co/AtCxKeVrbg",0.6,0.4,Positive
451,"RT @AamerAnwar: Sorry as a son of a Pakistani bus driver I would not congratulate @sajidjavid -a multi-millionaire, hedge fund ‘pirate’, fo…",1.0,-0.5,Negative
452,"RT @EuanRitchie1: It’s simple, if you’re upset &amp; annoyed (we all should be!) by COVID lockdowns, inaction on climate change, continued disr…",0.5785714285714286,-0.25,Negative
453,"RT @venkmurthy: I'm a cardiologist. Here is what I think about covid vaccination and myocarditis:

Case 1: Prior myocarditis unrelated to C…",0.0,0.0,Neutral
454,"RT @AndrewE_Dunn: ~99.9% of people hospitalized with COVID-19 in May weren't fully vaccinated, AP reports https://t.co/OguXPnvtMz",0.0,0.0,Neutral
455,"RT @AimanIAbdullah: Medical experts in KL today were asked if it is time to ease the COVID lockdowns.

Allergists were in favour of scratch…",0.0,0.0,Neutral
456,"RT @omar_quraishi: On June 26, 18,270 coronavirus cases were reported in the UK, the highest number since Feb 5. In the past week, nearly 1…",0.325,-0.075,Negative
457,@JimWellsphoto @Ol_beautiful Sadly not. I started a sweater at the beginning of covid for her. It was going fine un… https://t.co/1emufJQabI,0.75,0.33333333333333337,Positive
458,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
459,RT @jacobin: A flood of evictions is about to slam the United States. But it doesn’t have to be this way. The federal government can stave…,0.0,0.0,Neutral
460,RT @SexCounseling: Do you think that COVID was part of an elaborate plan for the Democrats to steal the 2020 elections?,1.0,0.5,Positive
461,@karendmv W apaaarte covid 🥴,0.0,0.0,Neutral
462,"COVID-19 vaccines produce protection against the COVID-19 disease, as a result of developing an immune response to… https://t.co/0DB6x1vfoX",0.0,0.0,Neutral
463,RT @CollignonPeter: the risk of dying from Covid is extraordinarily age dependent; it halves for each six to seven year age gap. This means…,1.0,0.3333333333333333,Positive
464,@klipperdoc @rilez @chelsea_hetho @samsquareeyes Be ironic if it was a Covid vaccine cargo,0.9,0.2,Positive
465,With COVID-19 being what IT is PEOPLE SHOULD KNOW HOW TO COUGHH😑🙄🖕🏽,0.0,0.0,Neutral
466,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
467,Assam’s latest Covid-19 guidelines to come into effect from today: Check details https://t.co/n5K4BNR0Jm,0.9,0.5,Positive
468,"RT @ArisKatzourakis: Lots of really important points in this piece by @NatalieGrover, with key comments from @SGriffin_Lab &amp; @CathNoakes.…",1.0,0.2,Positive
469,"RT @HPCC_NS: Rapid COVID-19 testing happening this week at  #HammondsPlains Community Centre, 2041 Hammonds Plains Road.  Noon to 7:00PM on…",0.0,0.0,Neutral
470,"RT @MartinRemains: Gove 'misused emergency Covid funds' to conduct polling on union

When will Mr Gove be resigning? https://t.co/kA8UnuxXft",0.0,0.0,Neutral
471,@DuanQiaozhi N people doubt if US is wicked enough to create covid in their fort detrick lab.,0.5,0.0,Neutral
472,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
473,"RT @ElonBachman: Been harping on this for a year

COVID has mild or no symptoms for most people, and it was discovered in a city of 11 mill…",0.5,0.41666666666666663,Positive
474,"RT @drmusanordin: This 4K figure is indefensible.
In fact it is highly irresponsible.
You guys out there who are knowlegeable.
Act fast bef…",0.57,0.18,Positive
475,RT @Femi_Sorry: Our government will be investigating who was responsible for releasing the video of its Health Secretary breaking Covid rul…,0.55,0.2,Positive
476,RT @markdreyfusQCMP: Mr Morrison’s Deputy Prime Minister says he “couldn’t give a shit” about the impact of Covid on Melbourne because “we’…,0.8,-0.2,Negative
477,"@9NewsSyd Australians respectfully  listening &amp; obeying COVID lockdowns rules with the  @healthgovau
@pmc_gov_au… https://t.co/uSElyRXnZe",0.7,0.5,Positive
478,"RT @HoodCommieGirl: Not @ Ashanti saying she’s back to see things getting back to “normal” &amp; to see more people. Like, ma’am... You were st…",0.2875,0.1625,Positive
479,"@DarrenHollander @dkhos @washingtonpost I get paid the same as I did before covid, it's just more busy because of t… https://t.co/kutOzbEdUT",0.30833333333333335,0.19999999999999998,Positive
480,I’ve worked my entire life for the chance to live out my dream and take care of my family… I just hope covid hasn’t… https://t.co/exxnnDiZTd,0.5625,0.06818181818181818,Positive
481,RT @Ahmedkik5: Pharmacist can make the diseases spacially covid removed from this world so Minister of Egyptian health decided that it does…,0.0,0.0,Neutral
482,"And once again, after predictions of rampant waves in the south are followed by rampant waves in perceived ""blue st… https://t.co/1CJMSSknQx",0.1,0.0,Neutral
483,"RT @india2trade: @sukaryango @AkashvaniAIR Kudos to team @sukaryango for distributing dry rations, food &amp; supplements, hygiene kits as Covi…",0.6,-0.06666666666666665,Negative
484,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,0.13333333333333333,0.3333333333333333,Positive
485,#RT @cigniti: Internet of Things (IoT) in a post-COVID world https://t.co/cSVxSXxTOL,0.0,0.0,Neutral
486,"RT @amitmalviya: PM Modi is sending FREE Covid vaccines to all States.

But in West Bengal, you have to make a mandatory ‘donation’ of 315…",0.8,0.4,Positive
487,"RT @latimeralder: Perspective.

1,600 people die each and every day of things other than Covid. 

Nobody much notices or cares.

Many die a…",0.35833333333333334,0.19166666666666665,Positive
488,@jdawsey1 This is a sickness. One that’ll do way more damage than covid.,0.5,0.5,Positive
489,Those whove bought into the lab-leak theory on zero evidence now have testimony—against it. https://t.co/fLeMRPGt5C,0.0,0.0,Neutral
490,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
491,"RT @jellen805: ""They used Covid in order to cheat. They used Covid in order to rig and steal an election, it's as simple as that."" 

BOOM",0.35714285714285715,0.0,Neutral
492,"RT @JaniceDean: “State and federal investigators are probing allegations that @NYGovCuomo sexually harassed employees, unlawfully used stat…",0.8333333333333334,0.5,Positive
493,RT @StateDept: The United States partnered with COVAX to ensure that 1.5 million doses of the Moderna COVID-19 vaccine arrived in Honduras…,0.0,0.0,Neutral
494,@notasexworker_ So am I and my boy is too and he just got covid the other day after going to a party lol you can still catch it,0.5375,0.3375,Positive
495,"When COVID-19 hit the US, predictions were rampant that the disease would ravage the south and particularly rural a… https://t.co/sSgR2SgTOF",0.0,0.0,Neutral
496,@DLIBYHDS3 covid,0.0,0.0,Neutral
497,"RT @vercingetorics: Delta variant! What Delta variant. I just rode past Centurion Chesa Nyama and as football writers would  say: ""it is pa…",0.25,-0.25,Negative
498,"RT @RoomsForRent7: @megynkelly We appreciate all the effort you scientists put into creating COVID in a lab.  Please go away now, let us ge…",0.0,0.0,Neutral
499,RT @55leeanne: @TThetabbycat @Vic_Rollison Hurt is the right word. It hurt when the government was being attacked for trying to eliminate C…,0.5357142857142857,0.2857142857142857,Positive
500,"RT @merusheel: Compared with 2020, when Sydney was last in lockdown, we have a new powerful tool in our public health response tool kit – C…",0.396969696969697,0.10909090909090909,Positive
501,"@cBeastwin @Mousecat1980 If ANYBODY is told they have the Covid ""Delta"" variant, please, let me examine a small sam… https://t.co/JiGKso4rjk",0.4,-0.25,Negative
502,"Local older woman got vax, respiratory problems, Covid, blood clots, and death. #COVID #CovidVaccine",0.16666666666666666,0.08333333333333333,Positive
503,"RT @RobSchneider: Nothing to get too worried about but....
Half of Adults Infected in Latest COVID-19 Outbreak Were Fully Vaccinated: Israe…",0.5333333333333333,0.16666666666666669,Positive
504,"RT @simbadrizonik: People who stayed inside their home for a whole year are mentally ill. 

COVID said to social distance not be a hermit",0.4888888888888889,-0.08888888888888889,Negative
505,"RT @KateJuliff: “as the rest of the world emerges into a post-Covid world, some of us living overseas look at our country of origin and won…",0.0,0.0,Neutral
506,"RT @IndependentSage: ""Do you think that herd immunity by infection is the government's intent for our children, including condemning some t…",0.0,0.0,Neutral
507,"U.S. households added $13.5 trillion in wealth last year, the biggest increase in records going back three decades https://t.co/ZQdURCjDai",0.03333333333333333,0.0,Neutral
508,"RT @nslwin: KALAY, Sagaing Region:

SAC Terrorists ABDUCTED U ZAW MYINT &amp; his son ZAW HTET (aka) SALAI VAN THA CUNG (photo), 25, live in Ta…",0.5,0.13636363636363635,Positive
509,RT @TheSun: Store shelves may be empty in WEEKS after HGV drivers lost due to Covid and Brexit https://t.co/a0MbW3geQr,0.4375,-0.1125,Negative
510,RT @writersrepublic: At least the last guy was upfront about wanting covid to kill us all off this administration can't even get the messag…,0.23333333333333334,-0.15,Negative
511,"RT @BigBadDenis: 2⃣ new locally acquired cases of COVID in Queensland.

▫️1 case is linked to Portuguese Restaurant and tested positive in…",0.3333333333333333,0.12121212121212122,Positive
512,RT @ItsMadeToSave: Chuck Robertson is an Episcopal priest and the youngest of five siblings. After his older brother Robin died of COVID-19…,0.3333333333333333,0.16666666666666666,Positive
513,"RT @Girasol_Mary: I feel like we think Covid has subsided, but soon as fall rolls back around, we’re gonna be back on restrictions.",0.0,0.0,Neutral
514,RT @RandPaul: Fauci should be removed from any position of authority. https://t.co/e3KOdhD9BY,0.0,0.0,Neutral
515,My sister tested positive for covid 19 damn currently self isolating at home she's fully vaccinated so let's hope t… https://t.co/7SFgx49k6d,0.4727272727272727,0.11363636363636363,Positive
516,RT @AFP: VIDEO: 🇧🇩 Crowds of migrant workers and families rush to escape from Bangladesh's capital #Dhaka ahead of a new Covid lockdown due…,0.45454545454545453,0.13636363636363635,Positive
517,"@mcuban Get the vaccine or don’t get the vaccine.  But don’t complain, even once, if you have lung, heart, or poten… https://t.co/f5N0FlXfKL",0.0,0.0,Neutral
518,"RT @RidgeOnSunday: “Explain to me why I shouldn’t tell you where to get off?”

@TrevorPTweets speaks out about losing his daughter during l…",0.0,0.0,Neutral
519,RT @rkhuria2: President COVID is a part of BJP Mission UP and such a liar. To appease Teachers who are at war path with Yogi he lied that h…,0.5,0.0,Neutral
520,"RT @MarshaBlackburn: Fauci defied orders that would have stopped funding Wuhan’s lab that is linked to COVID’s outbreak. 

He lied, and he…",0.0,0.0,Neutral
521,"RT @SueSuezep: Brandon Lewis 'It's important we get to the bottom of how this got out.' re, the 'leaked' video of Hancock's grope. 
How abo…",1.0,0.4,Positive
522,RT @TIME: The so-called Delta Plus variant of COVID-19 is dangerous but appears unlikely to be a game-changer https://t.co/BYWSWzuq4L,0.7,-0.55,Negative
523,"At the end of March 2021 there were a total of 552,000 confirmed Covid-19 deaths in the US. 

Using the 114,600,000… https://t.co/qoQvZObJFg",0.875,0.2,Positive
524,"RT @lubiephil: No need to worry,  Australia has the dream team of these two pillocks to steer us through this fast moving covid disaster.…",0.6,0.2,Positive
525,RT @DelthiaRicks: Global pandemic: Moscow on Sunday recorded its worst daily coronavirus death toll &amp; Indonesia saw more than 21k new infec…,0.39090909090909093,-0.07272727272727272,Negative
526,@Vincent_Pate @mmangan4 @ScottAdamsSays Crashing a motorcycle has different symptoms as well yet there was a case o… https://t.co/oVlufRtBMO,0.6,0.0,Neutral
527,RT @GovtsTheProblem: The State of Colorado should have their covid vaccine pushers team up with those people who call people about their ca…,0.0,0.0,Neutral
528,RT @atensnut: Trump:  “We can’t look forward until we look back.  They used Covid to rig the election.”,0.0,0.0,Neutral
529,"RT @Homestead4Honey: #ThingsThatMakeYouGoHmm 
#Goat #sheep #pawpaw fruit!
#Coke - all things that have tested ""positive"" for covid with pcr…",0.5454545454545454,0.22727272727272727,Positive
530,@tariqjenner Just wait until you see how they handle covid 🤦‍♀️,0.0,0.0,Neutral
531,RT @ClayTravis: The Make-A-Wish foundation has announced dying kids must have a covid vaccine in order to receive their wish. Really: https…,0.2,0.2,Positive
532,"RT @thunderson23: QLD announce mask mandate within 24 hours of Sophie saying No Masks. Everywhere she goes, Covid follows. https://t.co/wqA…",0.0,0.0,Neutral
533,"@tronguy You seem to form a lot of opinions based around incorrect information.

It was FDA who issued the EUA, as… https://t.co/RvgptIgMCg",0.0,0.0,Neutral
534,Tailoring schooling to the specific needs of each child is essential to closing achievement gaps https://t.co/kKcLwO4yyj,0.2125,0.0,Neutral
535,RT @namu_aoi: oh yeah this drama that uses stay gold as the theme song was postponed because of covid but now its finally airing! kei tanak…,1.0,0.0,Neutral
536,"PLEASE🙏help my family with 
COVID. My granny is 84 and my uncle suffers from kidney disease. Though I was able to a… https://t.co/KjB3oqNQIW",0.6625,-0.04999999999999999,Negative
537,"Yes we are Open standard COVID hours / rules, online / phone orders as well, non contact deliveries.🙂👋 https://t.co/b7MJHxeVSn",0.25,0.0,Neutral
538,RT @revenge_rh: Me at a club for the first time post Covid #RHONY https://t.co/kuHHm2cxKR,0.3333333333333333,0.25,Positive
539,This Covid shit is still out here killing ppl… this one hurt,0.8,-0.2,Negative
540,"RT @ashtonpittman: On 9/2/20, Brent wrote, ""I've never taken a flu shot and I'll never take a COVID shot.""

On 5/3/21: ""Zinc &amp; vitamin D re…",0.0,0.0,Neutral
541,Scientist recovers coronavirus gene sequences secretly deleted last year in Wuhan https://t.co/grn8cys6qM,0.3833333333333333,-0.2,Negative
542,"RT @jaynie44: Speaking of long Covid battles, my friends cousin who lived in Paris has just died after being ill for 14 months from being i…",0.7,-0.275,Negative
543,"RT @docrussjackson: ""During the height of this deadly pandemic"" Michael Gove ""used these emergency contracts to commission political resear…",0.25,-0.1,Negative
544,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
545,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
546,RT @feel_doc: The WHO is recommending continued masking even for vaccinated people in public due to the Delta variant of COVID-19 spreading…,0.22083333333333333,-0.0625,Negative
547,RT @Luizmd7: Healthy 48 year old soccer player Robert Lima killed by experimental Covid shot https://t.co/4Zourp9jMJ,0.275,0.125,Positive
548,"RT @RealMattCouch: The average age of death from Covid is 78.6... 

But please, keep drinking the Koolaid...",0.39999999999999997,-0.15,Negative
549,@BackAgainPeeps @BlakeBillingsl4 @Breaking911 99.2% of covid deaths occurring now are not vaccinated.  but you stand strong.,0.7333333333333333,0.4333333333333333,Positive
550,RT @CTVNews: City of Toronto says it has set record for most COVID-19 vaccinations at one single-day event in North America https://t.co/qp…,0.5,0.5,Positive
551,@KKentucky99 @LostDarling @RobertPRoehm @KatieJohnson214 They literally didn’t.,0.0,0.0,Neutral
552,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,0.13333333333333333,0.3333333333333333,Positive
553,RT @pwafork: Breaking: Australian researchers find Covid spike protein best designed to attack human cells after modelling ACE receptors of…,0.13333333333333333,0.3333333333333333,Positive
554,"@DiscountSutra Just in time to become unemployed due to Covid, and languish on the dole! And the ones languishing i… https://t.co/ViHJwIuSoj",0.375,-0.15625,Negative
555,RT @DFisman: The remarkable impact of air cleaners and ventilation in reducing covid transmission in schools *WHICH ARE OUR KEY VULNERABILI…,0.875,0.375,Positive
556,"RT @Annakhait: BREAKING: FDA Adds Warning About Heart Inflammation to COVID-19 mRNA Vaccines. 

Oh, oops!",0.0,0.0,Neutral
557,"RT @bitxt: anjay covid world summit 2021, jakarta - indonesia https://t.co/0OglqucgG6",0.0,0.0,Neutral
558,RT @TonyFauci2: Why $ADMP TEMPOL will control Earliest step in #COVID fatal Cytokine Storm with outpatient therapy - a Pill. https://t.co/n…,0.0,0.0,Neutral
559,"@sandylanceley @timpoliti @KetanJ0 The theory was ""flatten the curve"" to prevent hospitals from getting overloaded.… https://t.co/b1Jan3DCcG",0.0,0.0,Neutral
560,"RT @TheAtlantic: The way we remember the coronavirus pandemic will vary by person and experience, @MelissaFGreene wrote in our May 2021 iss…",0.0,0.0,Neutral
561,RT @TheSun: Store shelves may be empty in WEEKS after HGV drivers lost due to Covid and Brexit https://t.co/a0MbW3geQr,0.4375,-0.1125,Negative
562,RT @socratesccost: Ivermectin alone eliminates 97% of COVID in Delhi. https://t.co/MH0iVyVaev,0.0,0.0,Neutral
563,"RT @Kate18660449: @ProudOldSoldier Our media continues to blame covid outbreaks on the PM's slow vax rollout.
The fact that the vax is not…",0.39999999999999997,-0.30000000000000004,Negative
564,"RT @LostToCovid: Eliazar Cuellar - 77, Died May 24, 2021. Security Guard, South Texas College, McAllen, TX. Previously was teacher, Edcouch…",0.16666666666666666,-0.16666666666666666,Negative
565,RT @markets: EXCLUSIVE: The last foreign scientist left the Wuhan Institute of Virology in November 2019—just before the pandemic. For the…,0.06388888888888888,-0.041666666666666664,Negative
566,"RT @davidschneider: Matt Hancock:
✅Over 150,000 Covid deaths
✅Worst Covid death rate in Europe
✅Let Covid rip through care homes
✅Failed on…",0.0,0.0,Neutral
